trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
626,False,"{'a': 0.002, 'e': 0.2865047968601901}",25,15,5.859928477047357,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.002, 'e': 0.285932359894248}",30,10,5.16953727309215,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.002, 'e': 0.28536106665812666}",20,7,4.74139942270831,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
629,False,"{'a': 0.002, 'e': 0.2847909148666525}",30,2,18.138950020709785,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
630,False,"{'a': 0.002, 'e': 0.28422190223921745}",25,13,23.45138765411467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.002, 'e': 0.2836540264997704}",20,0,9.570061351080478,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
632,False,"{'a': 0.002, 'e': 0.2830872853768075}",20,5,-3.193649221895902,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
633,False,"{'a': 0.002, 'e': 0.2825216766033636}",25,13,19.94677523594327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.002, 'e': 0.28195719791700274}",25,0,-25.64972029510846,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
635,False,"{'a': 0.002, 'e': 0.2813938470598095}",25,3,10.919384321645126,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.2808316217783798}",20,0,-36.404439485615015,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
637,False,"{'a': 0.002, 'e': 0.28027051982381157}",20,9,-32.87060348019979,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
638,False,"{'a': 0.002, 'e': 0.2797105389516963}",25,8,25.27625792539768,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.002, 'e': 0.27915167692210985}",20,10,-5.8736998182872915,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
640,False,"{'a': 0.002, 'e': 0.27859393149960326}",20,14,10.789431658872166,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.002, 'e': 0.27803730045319414}",25,0,8.297705208402162,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
642,False,"{'a': 0.002, 'e': 0.2774817815563575}",25,7,16.456112139112946,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
643,False,"{'a': 0.002, 'e': 0.2769273725870171}",25,18,-31.647176599521604,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
644,False,"{'a': 0.002, 'e': 0.27637407132753633}",20,14,0.7496178016486574,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
645,False,"{'a': 0.002, 'e': 0.27582187556470933}",20,10,19.4100698942989,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.002, 'e': 0.27527078308975234}",30,15,-29.635238936199826,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
647,False,"{'a': 0.002, 'e': 0.2747207916982947}",20,13,0.11568376953106307,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
648,False,"{'a': 0.002, 'e': 0.2741718991903702}",35,16,34.15356083695918,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.27362410337040804}",30,10,-41.39616727245311,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
650,False,"{'a': 0.002, 'e': 0.2730774020472242}",25,11,-16.672956250553757,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
651,False,"{'a': 0.002, 'e': 0.2725317930340126}",25,4,-15.873192084815653,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
652,False,"{'a': 0.002, 'e': 0.2719872741483365}",25,18,13.024953382324469,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.002, 'e': 0.27144384321211973}",20,10,-7.609840742024988,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.27090149805163766}",25,7,0.7647752541641657,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
655,False,"{'a': 0.002, 'e': 0.270360236497509}",20,7,8.137561829062813,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
656,False,"{'a': 0.002, 'e': 0.2698200563846868}",25,19,12.681557854449448,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.002, 'e': 0.26928095555244996}",20,15,8.76979086577803,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.002, 'e': 0.26874293184439435}",25,1,-38.197087081015795,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
659,False,"{'a': 0.002, 'e': 0.2682059831084244}",20,0,-68.2320326329192,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",1
660,False,"{'a': 0.002, 'e': 0.26767010719674456}",20,14,10.259877366260177,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.002, 'e': 0.26713530196585034}",20,7,0.8749371517957325,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
662,False,"{'a': 0.002, 'e': 0.2666015652765202}",25,13,20.270396588454602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.002, 'e': 0.26606889499380665}",30,15,20.970904297859335,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.002, 'e': 0.2655372889870278}",30,17,-0.4089395773235234,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.2650067451297589}",30,0,34.53977073537908,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
666,False,"{'a': 0.002, 'e': 0.26447726129982396}",20,0,-12.446194107724649,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
667,False,"{'a': 0.002, 'e': 0.2639488353792868}",20,8,21.16736320713572,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.2634214652544431}",25,6,15.694993225375846,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.26289514881581166}",25,5,40.04466373387847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.262369883958126}",20,9,-46.79414346948157,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
671,False,"{'a': 0.002, 'e': 0.261845668580326}",25,5,-54.012661948805146,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
672,False,"{'a': 0.002, 'e': 0.2613225005855494}",30,19,18.36342815808752,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.26080037788112365}",25,7,-8.599147002831016,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.2602792983785571}",25,7,19.07536002610909,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.2597592599935311}",20,3,-5.968577408018778,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.2592402606458915}",20,14,10.176055536028109,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.002, 'e': 0.25872229825964005}",25,11,-33.692243991898295,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
678,False,"{'a': 0.002, 'e': 0.25820537076292666}",20,0,-17.855077597454084,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
679,False,"{'a': 0.002, 'e': 0.25768947608804055}",25,2,-47.64160841219628,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
680,False,"{'a': 0.002, 'e': 0.2571746121714024}",25,18,7.204844041323305,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.2566607769535559}",20,12,16.131454165723532,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.002, 'e': 0.2561479683791593}",25,17,8.827485976114026,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.25563618439697783}",25,13,22.88206039099707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.002, 'e': 0.2551254229598748}",25,10,-23.014140235368018,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
685,False,"{'a': 0.002, 'e': 0.2546156820248037}",25,16,-34.99609195755092,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
686,False,"{'a': 0.002, 'e': 0.25410695955280027}",25,13,0.9268751509283315,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.25359925350897383}",30,15,20.257018875358355,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.25309256186249957}",25,6,15.517948161930631,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.2525868825866102}",20,5,5.538458108510211,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.25208221365858796}",25,8,-26.996356177500605,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
691,False,"{'a': 0.002, 'e': 0.25157855305975646}",30,0,-46.84069761956202,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
692,False,"{'a': 0.002, 'e': 0.25107589877547265}",20,13,17.027910494618386,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.25057424879511875}",25,16,-4.494870065556363,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.2500736011120941}",20,0,-24.369661933317644,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
695,False,"{'a': 0.002, 'e': 0.24957395372380728}",25,0,23.48919040357778,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
696,False,"{'a': 0.002, 'e': 0.24907530463166816}",20,2,-19.037810950126165,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.24857765184107966}",20,14,-3.419920835491406,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24808099336142997}",30,13,10.073620103722579,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.2475853272060845}",20,15,8.479103299256007,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.24709065139237796}",25,6,-73.84640960226656,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
701,False,"{'a': 0.002, 'e': 0.24659696394160643}",20,10,-7.888790293659403,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
702,False,"{'a': 0.002, 'e': 0.2461042628790195}",20,6,0.6013479742520187,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
703,False,"{'a': 0.002, 'e': 0.2456125462338122}",25,4,27.315068385115584,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.24512181203911731}",25,9,-0.5142679029965729,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.2446320583319975}",30,20,-39.94095889976822,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",20,12,16.778910707260952,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",25,0,25.523717020561637,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",20,10,4.100817933944218,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",25,14,6.1115473489487275,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",20,14,9.716405161401285,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",20,9,10.841013525962484,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",20,14,-1.2486034952412948,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",20,0,17.411129539880477,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",20,8,22.298125126501663,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",20,11,14.613688634040562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",20,0,14.0514081226196,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",25,15,21.23933145909321,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",20,12,2.2722605954004385,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",25,6,-17.643363785784615,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",25,14,15.662153198661342,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",25,9,21.45684907815295,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",25,10,-15.859814435582637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",25,0,-6.323674961353815,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",20,2,16.48474868891904,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",30,22,5.208131573798475,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",25,9,-16.852885834752062,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",20,7,22.024643751854146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",25,18,2.633946788242045,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",20,0,-11.67896331776825,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",25,8,-27.88193875182461,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",25,12,7.654192932061713,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",30,18,12.36406525939295,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",25,7,13.043567453710715,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",20,2,17.754946646414577,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",25,10,12.94386297883205,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",25,7,27.637185810573786,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",25,18,-0.08930056946039544,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",20,3,1.9492102442390966,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",20,7,-17.289297887923613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",25,15,5.71960790223008,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",25,12,-8.543613701554754,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",20,14,-1.997986804413679,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",25,8,-4.738798362817943,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,10,9.703134260618128,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",30,10,-27.634108681011167,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",1
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",20,10,18.738438394159882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,0,-42.340679920375045,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",20,5,11.340580750517587,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,8,1.7016922483155414,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",20,11,4.743282799863993,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",20,5,14.560256955108597,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",30,22,13.397758701428295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",20,8,-23.347026577379268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",25,10,-16.15081198955489,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",30,4,-2.2150969320198914,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",25,2,8.034852552663985,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",20,14,10.69204961325254,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",20,13,-38.95852957091982,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",20,6,3.1251367143700124,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",20,0,-12.263664470695893,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",20,4,10.447646207159703,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",25,17,2.8314100793886876,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",25,13,-1.2449471643626575,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",30,16,25.025482157383085,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,2,-13.931211784414367,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",20,0,25.061268348485438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",25,3,31.817219774550804,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",20,8,-42.423872515120124,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",20,15,-1.4146049461144665,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,9,16.834563514610505,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",25,13,-5.324997883485574,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",20,10,6.352580337041167,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",25,11,-4.319783133875628,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",30,14,34.93334569363948,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",25,18,4.777525570289006,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",25,18,11.220442266310195,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",20,8,21.795108846314925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",25,0,6.5139800234053,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",20,12,1.354395956499551,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",20,0,30.587380340244113,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,13,12.304940572248443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",20,16,8.18982194278515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",25,6,-19.171186042015556,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",20,0,-10.175538578763982,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",20,0,2.7171376924888886,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",30,0,-18.90986770129337,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",25,3,-13.675967354582516,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",20,12,16.560663721446947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",20,5,25.749518522755398,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",25,12,23.073616249943317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",20,14,-0.672799879440281,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",30,20,14.955979135937321,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",30,20,10.010867351704748,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",20,7,15.512731049630283,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",30,13,-42.50003652499769,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",25,7,-38.27838643044799,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,16,6.59268069162451,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,3,25.404525782481528,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,0,25.458598318193626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",30,6,5.715818570358176,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",20,8,13.790128469513602,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,11,-6.842130971568702,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",30,2,7.334297428825974,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,13,8.881808405929279,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,0,6.250569634684823,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",20,13,5.603519752629481,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",25,17,15.859742285487402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",25,11,25.816792443409593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",25,16,20.6254096759238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",30,11,11.448729754060125,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
